rollout/ep_len_mean,time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates,train/learning_rate
2188.72,522891,236,563,927,0.05,-469.774,0.022574875503778458,118222,0.0001
2188.73,531592,240,574,925,0.05,-467.43899999999996,0.026571419090032578,120397,0.0001
2188.74,540383,244,585,923,0.05,-466.4867,0.032763637602329254,122595,0.0001
2187.59,549066,248,595,921,0.05,-463.1672000000001,0.025989718735218048,124766,0.0001
2183.59,557601,252,605,920,0.05,-461.3294,0.03432036563754082,126900,0.0001
2183.2,566372,256,616,918,0.05,-459.18919999999997,0.019697271287441254,129092,0.0001
2183.63,575065,260,626,917,0.05,-457.17879999999997,0.030021289363503456,131266,0.0001
2182.49,583843,264,637,915,0.05,-453.2732,0.25804105401039124,133460,0.0001
2181.17,592513,268,648,914,0.05,-449.66890000000006,0.04291604086756706,135628,0.0001
2179.61,601203,272,658,912,0.05,-446.6651000000001,0.02000555396080017,137800,0.0001
2177.85,609928,276,669,911,0.05,-443.3048000000001,0.02560986578464508,139981,0.0001
2176.64,618614,280,679,910,0.05,-441.86500000000007,0.05697255954146385,142153,0.0001
2175.45,627170,284,690,908,0.05,-439.39770000000004,0.04596753790974617,144292,0.0001
2175.07,635874,288,700,907,0.05,-436.62649999999996,0.05135137587785721,146468,0.0001
2174.19,644591,292,711,906,0.05,-435.5182,0.020783500745892525,148647,0.0001
2174.75,653480,296,722,904,0.05,-433.67779999999993,0.04486861824989319,150869,0.0001
2172.76,662200,300,732,903,0.05,-431.59039999999993,0.05494187772274017,153049,0.0001
2173.77,670893,304,743,902,0.05,-429.0604,0.02002042531967163,155223,0.0001
2174.93,679613,308,753,901,0.05,-427.56380000000007,0.031049508601427078,157403,0.0001
2176.34,688344,312,764,900,0.05,-426.85640000000006,0.03583488240838051,159585,0.0001
2175.29,697035,316,774,899,0.05,-424.57910000000004,0.028966881334781647,161758,0.0001
2174.71,705693,320,785,898,0.05,-423.02759999999995,0.037873465567827225,163923,0.0001
2175.38,714381,324,796,897,0.05,-421.7135,0.04387935250997543,166095,0.0001
2177.09,723174,328,806,896,0.05,-420.6932,0.02307753823697567,168293,0.0001
2177.17,731834,332,817,895,0.05,-419.65060000000005,0.044906508177518845,170458,0.0001
